@relation MyRelation

@attribute convexity numeric
@attribute circularity numeric
@attribute stdDevR numeric
@attribute relativeX numeric
@attribute relativeY numeric
@attribute relativeArea numeric
@attribute bloodStatus {blood,notBlood}

@data
0.947368,0.417719,9.732534,0.730521,0.717406,0.000004,notBlood
1,0.623126,2.339278,0.730025,0.704831,0.000002,notBlood
1,0.785398,4.441666,0.730521,0.714097,0.000003,notBlood
0.947368,0.487338,1.558387,0.731514,0.868961,0.000005,notBlood
1,0.775702,0.894427,0.730521,0.870946,0.000002,notBlood
1,0.698132,5.73912,0.731017,0.709464,0.000003,notBlood
1,0.753982,5.145116,0.731017,0.696228,0.000002,notBlood
1,0.775702,5.268776,0.731514,0.694242,0.000002,notBlood
1,0.731008,13.625207,0.733002,0.719391,0.000007,notBlood
1,0.830834,17.732386,0.733002,0.089345,0.000003,notBlood
1,0.628319,7.348469,0.732506,0.687624,0.000002,notBlood
0.956522,0.475099,7.385797,0.733995,0.651886,0.000007,notBlood
0.84,0.281487,1.332483,0.733995,0.861681,0.000005,notBlood
1,0.698132,6.63325,0.734491,0.741893,0.000003,notBlood
1,0.641141,11.759677,0.735484,0.774983,0.000003,notBlood
0.85,0.502655,8.058381,0.73598,0.730642,0.000005,notBlood
1,0.614356,10.210188,0.736476,0.651224,0.000004,notBlood
1,0.753982,0.471405,0.735484,0.859034,0.000002,notBlood
1,0.620562,6.366109,0.737469,0.088021,0.000005,notBlood
1,0.519272,11.78813,0.737469,0.659828,0.000002,notBlood
1,0.628319,8.616264,0.737469,0.742555,0.000002,notBlood
1,0.623126,6.749486,0.736973,0.782263,0.000002,notBlood
1,0.628319,1.356466,0.737469,0.85771,0.000002,notBlood
0.944444,0.426636,6.125411,0.738462,0.585705,0.000004,notBlood
0.941176,0.608752,7.551524,0.738462,0.736598,0.000005,notBlood
1,0.775702,0.748331,0.737469,0.854401,0.000002,notBlood
1,0.448799,6.546537,0.738958,0.69358,0.000002,notBlood
0.909091,0.623126,8.634556,0.73995,0.651886,0.000002,notBlood
0.782609,0.397895,9.786675,0.741935,0.721377,0.000022,notBlood
0.909091,0.623126,6.774134,0.73995,0.587028,0.000002,notBlood
0.882353,0.565269,9.104911,0.740447,0.732627,0.000004,notBlood
1,0.775702,6.675328,0.740447,0.581072,0.000002,notBlood
0.916667,0.523599,0.763763,0.740943,0.866314,0.000002,notBlood
0.9,0.628319,3.709447,0.740943,0.068829,0.000002,notBlood
1,0.872665,4.364631,0.741439,0.704831,0.000003,notBlood
1,0.610865,2.602981,0.740943,0.716744,0.000002,notBlood
1,0.775702,1.019804,0.740943,0.852416,0.000002,notBlood
1,0.753982,11.190274,0.741439,0.662475,0.000002,notBlood
1,0.753982,2.910708,0.741439,0.692257,0.000002,notBlood
1,0.753982,3.636237,0.742432,0.066181,0.000002,notBlood
1,0.879646,0.534522,0.742432,0.864328,0.000002,notBlood
1,0.76937,6.761821,0.743921,0.653872,0.000004,notBlood
0.933333,0.446804,4.922842,0.743921,0.690271,0.000003,notBlood
1,0.614356,1.279204,0.743921,0.853077,0.000004,notBlood
1,0.623126,0.942809,0.743921,0.860357,0.000002,notBlood
1,0.72698,0.699854,0.744417,0.85771,0.000002,notBlood
1,0.436332,7.172168,0.744417,0.657842,0.000002,notBlood
1,0.669215,9.056748,0.744913,0.66049,0.000003,notBlood
1,0.879646,4.655477,0.744913,0.696889,0.000002,notBlood
1,0.623126,5.022173,0.744913,0.698875,0.000002,notBlood
1,0.879646,12.677465,0.746402,0.727333,0.000009,notBlood
1,0.934689,4.642796,0.745906,0.73726,0.000003,notBlood
1,0.893609,7.564049,0.746898,0.765718,0.000005,notBlood
0.916667,0.610865,2.185294,0.746402,0.082727,0.000002,notBlood
1,0.520501,2.2315,0.747395,0.626075,0.000002,notBlood
1,0.753982,7.987838,0.748387,0.605559,0.000002,notBlood
1,0.72698,3.090473,0.748883,0.697551,0.000002,notBlood
1,0.72698,1.030158,0.749876,0.854401,0.000002,notBlood
1,0.830834,10.209524,0.751365,0.714758,0.000003,notBlood
1,0.775702,1.6,0.750868,0.863005,0.000002,notBlood
0.827586,0.34367,7.13494,0.752357,0.694904,0.000008,notBlood
1,0.726057,2.032284,0.75335,0.864328,0.000004,notBlood
0.8125,0.490874,7.533923,0.75335,0.688948,0.000003,notBlood
1,0.753982,2.544056,0.752854,0.870285,0.000002,notBlood
1,0.490874,8.752714,0.75335,0.704169,0.000003,notBlood
0.857143,0.641141,10.334892,0.754342,0.663799,0.000003,notBlood
1,0.519272,3.006659,0.754342,0.712773,0.000002,notBlood
0.958333,0.458149,6.712766,0.754839,0.719391,0.000007,notBlood
1,0.628319,7.227724,0.755335,0.651886,0.000002,notBlood
0.904762,0.512913,9.64829,0.756824,0.739907,0.000006,notBlood
0.958333,0.567232,8.242982,0.756824,0.757776,0.000009,notBlood
0.9,0.628319,3.720215,0.756328,0.05824,0.000002,notBlood
0.933333,0.614356,7.351842,0.756824,0.727333,0.000004,notBlood
1,0.698132,6.892024,0.756824,0.782925,0.000003,notBlood
1,0.72698,2.373321,0.75732,0.075447,0.000002,notBlood
1,0.669215,1.247219,0.75732,0.863005,0.000003,notBlood
1,0.753982,1.414214,0.758313,0.08405,0.000002,notBlood
0.862069,0.298844,6.898551,0.759801,0.618134,0.000007,notBlood
0.736842,0.197981,2.96296,0.763275,0.867637,0.00003,notBlood
0.882353,0.521787,2.841899,0.759305,0.070814,0.000004,notBlood
1,0.610865,3.76883,0.758313,0.592985,0.000002,notBlood
1,0.753982,1.950783,0.759801,0.081403,0.000002,notBlood
1,0.705255,11.893467,0.759801,0.581072,0.000004,notBlood
0.894737,0.417719,5.771097,0.760794,0.593647,0.000004,notBlood
1,0.753982,2.081666,0.760794,0.870946,0.000002,notBlood
1,0.753982,3.685557,0.761787,0.032429,0.000002,notBlood
1,0.775702,5.425864,0.76129,0.661813,0.000002,notBlood
0.846154,0.446143,10.440307,0.76129,0.684977,0.000002,notBlood
1,0.628319,10.248902,0.76129,0.695566,0.000002,notBlood
0.857143,0.484418,1.642852,0.762779,0.85771,0.000006,notBlood
1,0.775702,1.939072,0.762779,0.662475,0.000002,notBlood
1,0.775702,1.32665,0.764268,0.870285,0.000002,notBlood
1,0.628319,1.549193,0.764764,0.874917,0.000002,notBlood
0.909091,0.623126,2.134375,0.768238,0.066843,0.000002,notBlood
1,0.565269,1.443205,0.770223,0.665784,0.000004,notBlood
1,0.448799,7.250616,0.770223,0.82859,0.000002,notBlood
1,0.775702,10.380751,0.77072,0.727995,0.000002,notBlood
1,0.512913,8.410373,0.77072,0.731966,0.000003,notBlood
1,0.390954,5.409742,0.77072,0.811383,0.000002,notBlood
1,0.436332,1.67332,0.77072,0.81734,0.000002,notBlood
0.909091,0.623126,7.071068,0.77072,0.821972,0.000002,notBlood
1,0.523599,4.618802,0.771216,0.713435,0.000002,notBlood
1,0.72698,3.043897,0.771712,0.884844,0.000002,notBlood
1,0.775702,3.059412,0.771712,0.017207,0.000002,notBlood
0.916667,0.523599,8.42615,0.773201,0.778954,0.000002,notBlood
1,0.775702,2.416609,0.775186,0.722038,0.000002,notBlood
1,0.72698,4.430875,0.776179,0.019854,0.000002,notBlood
0.95,0.439823,3.171943,0.777171,0.079418,0.000005,notBlood
1,0.446143,5.439056,0.776179,0.463931,0.000002,notBlood
1,0.519272,4.223742,0.777171,0.435473,0.000002,notBlood
1,0.628319,9.830565,0.777667,0.661813,0.000002,notBlood
1,0.753982,1.979057,0.779156,0.895433,0.000002,notBlood
1,0.753982,1.825742,0.779653,0.006618,0.000002,notBlood
1,0.753982,1.795055,0.783127,0.085374,0.000002,notBlood
1,0.628319,4.354308,0.783127,0.24818,0.000002,notBlood
1,0.775702,2.56125,0.784615,0.082727,0.000002,notBlood
0.9375,0.490874,3.376389,0.787097,0.077432,0.000003,notBlood
1,0.504206,3.008863,0.791563,0.067505,0.000004,notBlood
1,0.539961,3.242283,0.797022,0.085374,0.000004,notBlood
0.909091,0.623126,3.236081,0.801489,0.041032,0.000002,notBlood
1,0.542991,3.697765,0.803474,0.066843,0.000005,notBlood
1,0.72698,13.815106,0.805459,0.088021,0.000002,notBlood
0.888889,0.465421,16.540355,0.808437,0.088021,0.000004,notBlood
1,0.753982,2.924988,0.809429,0.06949,0.000002,notBlood
0.956522,0.427589,2.848001,0.810918,0.082065,0.000006,notBlood
1,0.753982,4.775516,0.811911,0.043018,0.000002,notBlood
1,0.753982,2.362908,0.8134,0.072138,0.000002,notBlood
1,0.753982,1.154701,0.813896,0.077432,0.000002,notBlood
1,0.698132,5.024938,0.815385,0.058901,0.000003,notBlood
1,1,7.334997,0.832258,0.483124,0.001276,notBlood
0.972973,0.293735,5.884882,0.818362,0.06221,0.00001,notBlood
1,0.577027,2.48452,0.816873,0.078756,0.000003,notBlood
1,0.493308,3.182361,0.820347,0.078756,0.000006,notBlood
0.971429,0.266715,3.827841,0.82531,0.04368,0.000009,notBlood
0.875,0.490874,2.238303,0.824318,0.08405,0.000003,notBlood
1,0.441381,3.258208,0.826303,0.067505,0.000006,notBlood
1,0.392699,4.041452,0.828784,0.046989,0.000006,notBlood
1,0.775702,1.356466,0.828288,0.059563,0.000002,notBlood
1,0.930842,1.213352,0.830273,0.085374,0.000002,notBlood
0.9375,0.638136,1.576454,0.831762,0.885506,0.000004,notBlood
0.842105,0.382909,3.613565,0.832258,0.070814,0.000004,notBlood
0.916667,0.610865,1.807016,0.832258,0.082727,0.000002,notBlood
1,0.775702,0.8,0.831762,0.874255,0.000002,notBlood
1,0.775702,0.748331,0.833747,0.079418,0.000002,notBlood
0.904762,0.512913,1.972027,0.834739,0.893448,0.000006,notBlood
0.916667,0.327249,1.469694,0.835732,0.886168,0.000005,notBlood
1,0.628319,2.57682,0.837717,0.027134,0.000002,notBlood
1,0.72698,4.485805,0.838213,0.058901,0.000002,notBlood
0.928571,0.448799,0.880631,0.837717,0.894772,0.000002,notBlood
1,0.830834,3.5,0.837717,0.904037,0.000003,notBlood
1,0.753982,16.663333,0.83871,0.087359,0.000002,notBlood
0.928571,0.577027,4.645454,0.840199,0.054269,0.000003,notBlood
1,0.448265,5.925838,0.84268,0.904699,0.00001,notBlood
1,0.753982,1.699673,0.845161,0.082727,0.000002,notBlood
0.923077,0.594858,1.658312,0.848139,0.072799,0.000003,notBlood
1,0.698132,3.905125,0.85062,0.031767,0.000003,notBlood
1,0.775702,2.56125,0.855087,0.055592,0.000002,notBlood
1,0.398932,14.902575,0.857568,0.086698,0.000005,notBlood
1,0.589049,5.789718,0.857072,0.02912,0.000004,notBlood
1,0.641141,3.324154,0.857072,0.078756,0.000003,notBlood
0.916667,0.610865,3.416646,0.858065,0.05096,0.000002,notBlood
1,0.455923,4.167864,0.859057,0.012574,0.000005,notBlood
1,0.577027,4.422166,0.859057,0.024487,0.000003,notBlood
1,0.504206,3.384615,0.862531,0.031767,0.000004,notBlood
0.944444,0.581776,7.540704,0.863027,0.872932,0.000005,notBlood
1,0.628319,2.993326,0.863027,0.882859,0.000002,notBlood
1,0.427428,5.230679,0.864516,0.010589,0.000005,notBlood
1,0.781908,5.978277,0.865012,0.825281,0.000005,notBlood
0.909091,0.623126,3.253204,0.865509,0.017869,0.000002,notBlood
1,0.416742,4.21483,0.868486,0.031767,0.000009,notBlood
1,0.594858,2.934174,0.866501,0.051621,0.000003,notBlood
0.925926,0.637799,5.060915,0.86799,0.838518,0.000012,notBlood
0.884615,0.446143,5.383714,0.867494,0.87955,0.000008,notBlood
0.736842,0.304587,5.41924,0.86799,0.857048,0.000011,notBlood
0.95,0.439823,5.301136,0.86799,0.86499,0.000005,notBlood
0.829268,0.336399,5.443038,0.86799,0.87227,0.000015,notBlood
0.785714,0.151183,6.297813,0.869975,0.774983,0.000063,notBlood
0.928571,0.448799,3.422614,0.86799,0.790867,0.000002,notBlood
1,0.775702,4.472136,0.867494,0.81734,0.000002,notBlood
1,0.739198,5.279719,0.86799,0.833223,0.000006,notBlood
1,0.659734,3.902438,0.868983,0.84315,0.000007,notBlood
1,0.775702,2.56125,0.86799,0.852416,0.000002,notBlood
1,0.753982,2.426703,0.86799,0.017207,0.000002,notBlood
1,0.736311,6.331579,0.868983,0.809398,0.000005,notBlood
1,0.72698,2.294625,0.868486,0.818663,0.000002,notBlood
0.848485,0.403878,5.334983,0.868983,0.823296,0.000011,notBlood
1,0.753982,2.409472,0.868983,0.084712,0.000002,notBlood
1,0.591768,4.213999,0.869479,0.80278,0.000006,notBlood
1,0.753982,1.118034,0.868983,0.845797,0.000002,notBlood
1,0.623126,3.578485,0.869479,0.009927,0.000002,notBlood
1,0.698132,3.201562,0.869479,0.046327,0.000003,notBlood
0.822222,0.341309,6.3338,0.87196,0.708802,0.000018,notBlood
0.788991,0.154422,6.607257,0.871464,0.728657,0.000048,notBlood
1,0.628319,3.929377,0.868983,0.793514,0.000002,notBlood
1,0.670206,3.707163,0.869975,0.797485,0.000004,notBlood
0.928571,0.641141,4.01995,0.869479,0.813369,0.000003,notBlood
1,0.545235,8.589135,0.871464,0.679682,0.000007,notBlood
0.925926,0.534372,5.927238,0.870968,0.746525,0.00001,notBlood
0.896552,0.418381,8.050463,0.87196,0.567836,0.000009,notBlood
0.726027,0.235811,8.173518,0.872457,0.697551,0.000033,notBlood
1,0.623126,3.872983,0.870471,0.05096,0.000002,notBlood
1,0.577027,4.474896,0.870968,0.080079,0.000003,notBlood
1,0.688894,9.870385,0.87196,0.563203,0.00001,notBlood
0.882353,0.521787,5.203498,0.870968,0.75182,0.000004,notBlood
1,0.781908,5.204492,0.870968,0.757114,0.000005,notBlood
1,0.775702,7.144228,0.870471,0.81734,0.000002,notBlood
1,0.743572,4.09878,0.871464,0.025811,0.000003,notBlood
0.857143,0.577027,4.242641,0.871464,0.761085,0.000003,notBlood
1,0.775702,5.656854,0.871464,0.005956,0.000002,notBlood
1,0.577027,5.013562,0.87196,0.041694,0.000003,notBlood
1,0.610865,2.498979,0.872457,0.048312,0.000002,notBlood
0.923077,0.669215,3.071172,0.872457,0.055592,0.000003,notBlood
1,0.594858,5.018715,0.87196,0.688286,0.000003,notBlood
1,0.519272,3.096773,0.873945,0.070814,0.000007,notBlood
1,0.698132,8.20061,0.872953,0.534083,0.000003,notBlood
1,0.539961,9.554541,0.872953,0.58041,0.000004,notBlood
1,0.775702,1.939072,0.872953,0.747187,0.000002,notBlood
1,0.471239,4.882622,0.874442,0.013898,0.000005,notBlood
1,0.785398,10.519823,0.874938,0.497022,0.000003,notBlood
1,0.753982,3.543382,0.874938,0.072799,0.000002,notBlood
1,0.72698,2.441144,0.875434,0.081403,0.000002,notBlood
0.686567,0.198755,6.365574,0.878908,0.745864,0.000023,notBlood
0.651852,0.16962,6.993095,0.876923,0.859034,0.000081,notBlood
0.933333,0.446804,5.413741,0.876427,0.874917,0.00001,notBlood
0.916667,0.523599,4.714045,0.876427,0.840503,0.000008,notBlood
1,0.512913,7.235978,0.875931,0.845136,0.000003,notBlood
0.76087,0.391957,6.748873,0.877916,0.796823,0.000022,notBlood
0.87234,0.386833,5.496991,0.877419,0.816016,0.000022,notBlood
1,0.594858,3.854786,0.876923,0.06552,0.000003,notBlood
1,0.897598,9.137554,0.877419,0.423561,0.000005,notBlood
1,0.614356,6.205836,0.877419,0.42687,0.000004,notBlood
0.840909,0.305072,6.072446,0.876923,0.808074,0.000015,notBlood
1,0.753982,2.624669,0.876923,0.827929,0.000002,notBlood
1,0.571199,3.546911,0.878412,0.076109,0.000007,notBlood
1,0.892057,7.928795,0.877916,0.409662,0.000008,notBlood
0.92,0.442336,5.734663,0.878412,0.784249,0.000007,notBlood
1,0.641141,2.256103,0.877419,0.831899,0.000003,notBlood
0.866667,0.432842,4.45021,0.878412,0.769689,0.00001,notBlood
0.892857,0.400713,5.435586,0.878412,0.775645,0.000008,notBlood
1,0.72698,3.063944,0.878412,0.021178,0.000002,notBlood
1,0.620562,8.579591,0.878908,0.711449,0.000005,notBlood
0.72,0.317231,6.726956,0.880893,0.719391,0.000047,notBlood
1,0.652234,4.150502,0.878908,0.78822,0.000005,notBlood
1,0.775702,1.414214,0.877916,0.820649,0.000002,notBlood
1,0.300024,4.09665,0.880397,0.049636,0.000009,notBlood
1,0.670206,3.217789,0.878908,0.753144,0.000004,notBlood
1,0.608752,2.166536,0.878908,0.761085,0.000005,notBlood
1,0.523599,3.944053,0.878412,0.835208,0.000002,notBlood
0.952381,0.626894,3.310389,0.879901,0.040371,0.000007,notBlood
1,0.800627,8.058623,0.879901,0.35407,0.000008,notBlood
1,0.594858,6.077623,0.879404,0.702846,0.000003,notBlood
1,0.785398,3.333333,0.879404,0.730642,0.000003,notBlood
1,0.628319,5.810336,0.878908,0.808736,0.000002,notBlood
1,0.436332,3.405877,0.878908,0.825281,0.000002,notBlood
1,0.698132,3.864906,0.879901,0.031105,0.000003,notBlood
1,0.623126,4.654747,0.879901,0.365321,0.000002,notBlood
1,0.72698,4.865539,0.879901,0.573792,0.000002,notBlood
0.863636,0.441381,5.358433,0.879901,0.76638,0.000006,notBlood
1,0.981748,3.261901,0.879901,0.780278,0.000002,notBlood
1,0.775702,3.03315,0.879901,0.000662,0.000002,notBlood
0.933333,0.558505,6.2,0.880893,0.017207,0.000003,notBlood
1,0.833484,6.539819,0.880893,0.33223,0.000004,notBlood
1,0.519272,2.366432,0.880397,0.592985,0.000002,notBlood
1,0.628319,6.368673,0.879901,0.627399,0.000002,notBlood
0.782609,0.290998,9.328294,0.881886,0.684977,0.000016,notBlood
1,0.479966,6.217145,0.880397,0.757114,0.000007,notBlood
1,0.753982,1.795055,0.880893,0.003309,0.000002,notBlood
1,0.775702,10.166612,0.880397,0.316347,0.000002,notBlood
0.857143,0.43277,6.736262,0.88139,0.697551,0.000009,notBlood
1,0.775702,6.019967,0.880893,0.70814,0.000002,notBlood
1,0.753982,1,0.88139,0.070814,0.000002,notBlood
1,0.816814,6.639157,0.881886,0.300463,0.000009,notBlood
1,0.817929,9.136251,0.88139,0.312376,0.000004,notBlood
1,0.670206,3.036811,0.881886,0.778293,0.000004,notBlood
0.882353,0.478305,2.837179,0.882382,0.080741,0.000004,notBlood
1,0.669215,6.993824,0.882382,0.528789,0.000003,notBlood
0.735632,0.20919,7.25468,0.887841,0.691595,0.000041,notBlood
1,0.436332,7.984986,0.88139,0.731304,0.000002,notBlood
1,0.753982,4.459696,0.881886,0.562541,0.000002,notBlood
0.774648,0.26424,8.433139,0.886352,0.827267,0.000035,notBlood
1,0.39647,3.229121,0.883871,0.011251,0.000008,notBlood
1,0.833484,8.353152,0.883375,0.267373,0.000004,notBlood
0.913043,0.451344,7.859923,0.883375,0.756453,0.000006,notBlood
1,0.638136,6.532577,0.883375,0.483786,0.000004,notBlood
0.909091,0.623126,1.290994,0.883871,0.023163,0.000002,notBlood
1,0.452529,4.452245,0.884864,0.776969,0.000004,notBlood
1,0.737313,6.951085,0.884864,0.847783,0.000015,notBlood
1,0.589049,5.23543,0.883871,0.872932,0.000004,notBlood
0.790698,0.271852,8.514656,0.884864,0.882197,0.000013,notBlood
1,0.519272,4.9,0.884864,0.031767,0.000007,notBlood
0.947368,0.556958,3.76663,0.884367,0.842488,0.000005,notBlood
0.816327,0.366366,7.176492,0.885856,0.856386,0.000023,notBlood
1,0.775702,5.455273,0.884367,0.250165,0.000002,notBlood
1,0.614356,6.978124,0.88536,0.437459,0.000004,notBlood
0.817391,0.166285,6.837233,0.885856,0.806089,0.000057,notBlood
1,0.753982,2.309401,0.884864,0.861681,0.000002,notBlood
0.941176,0.565269,4.481388,0.886352,0.743216,0.000004,notBlood
1,0.687223,9.730029,0.886352,0.673726,0.000005,notBlood
1,0.519272,5.844656,0.885856,0.782263,0.000002,notBlood
1,0.522609,6.928203,0.885856,0.787558,0.000007,notBlood
1,0.414516,4.039967,0.887345,0.070814,0.000006,notBlood
1,0.638136,5.567233,0.886849,0.202515,0.000004,notBlood
1,0.698132,5.477226,0.886849,0.77366,0.000006,notBlood
1,0.753982,4.072264,0.885856,0.837856,0.000002,notBlood
1,0.594858,4.807221,0.886352,0.874917,0.000003,notBlood
1,0.830834,8.231039,0.886352,0.387161,0.000003,notBlood
0.857143,0.705255,4.763845,0.886849,0.738584,0.000004,notBlood
1,0.753982,3.511885,0.887345,0.016545,0.000002,notBlood
1,0.775702,2,0.886849,0.027134,0.000002,notBlood
0.916667,0.300584,4.043468,0.887841,0.743878,0.00001,notBlood
1,0.641141,5.388877,0.888337,0.176042,0.000003,notBlood
1,0.781908,7.105976,0.887841,0.181999,0.000005,notBlood
1,0.833484,5.739926,0.887841,0.366645,0.000004,notBlood
0.909091,0.441381,11.963034,0.888337,0.377895,0.000006,notBlood
0.954545,0.623126,6.882824,0.888834,0.718729,0.000008,notBlood
1,0.643398,6.441974,0.887841,0.757776,0.00001,notBlood
1,0.628319,5.4626,0.887841,0.385175,0.000002,notBlood
0.947368,0.487338,5.662263,0.888834,0.711449,0.000005,notBlood
1,0.775702,2.19089,0.888337,0.906684,0.000002,notBlood
1,0.641141,4.223742,0.888834,0.013236,0.000003,notBlood
1,0.705255,7.166266,0.888834,0.336201,0.000004,notBlood
1,0.872665,8.084553,0.888834,0.578425,0.000003,notBlood
1,0.641141,6.720119,0.88933,0.587028,0.000003,notBlood
1,0.72698,6.164414,0.888337,0.613501,0.000002,notBlood
1,0.610865,2.2315,0.889826,0.332892,0.000002,notBlood
0.7,0.185982,6.869688,0.895285,0.703508,0.000049,notBlood
1,0.539961,4.114076,0.88933,0.739246,0.000004,notBlood
1,0.594858,2.57087,0.889826,0.070152,0.000003,notBlood
1,0.833484,6.611806,0.889826,0.551952,0.000004,notBlood
1,0.905057,5.331191,0.890323,0.681006,0.000009,notBlood
1,0.753982,2.629956,0.890323,0.046327,0.000002,notBlood
1,0.785398,8.49546,0.890323,0.158173,0.000003,notBlood
1,0.76937,10.331989,0.890819,0.524818,0.000004,notBlood
1,0.623126,4.853407,0.890323,0.009927,0.000002,notBlood
1,0.565487,2.024541,0.891811,0.076109,0.000006,notBlood
0.95,0.534071,9.497769,0.891811,0.71542,0.000006,notBlood
0.941176,0.521787,2.661453,0.891315,0.908008,0.000004,notBlood
1,0.893609,9.218697,0.891315,0.137657,0.000005,notBlood
0.694118,0.084645,7.639077,0.895285,0.777631,0.000144,notBlood
1,1,7.619217,0.892308,0.253475,0.000006,notBlood
0.9375,0.392699,6.928203,0.892308,0.471873,0.000003,notBlood
1,0.623126,6.342099,0.891811,0.497684,0.000002,notBlood
0.944444,0.581776,4.679031,0.892308,0.739246,0.000005,notBlood
0.763158,0.163413,7.14764,0.892804,0.874917,0.000055,notBlood
1,0.614356,4.715019,0.8933,0.451357,0.000004,notBlood
1,0.628319,2.481935,0.892804,0.764394,0.000002,notBlood
0.818182,0.225559,6.172301,0.893797,0.818001,0.000046,notBlood
0.792683,0.248561,6.392941,0.894293,0.837856,0.000044,notBlood
0.884615,0.446143,6.102709,0.8933,0.851754,0.000008,notBlood
1,0.892057,8.19447,0.893797,0.442091,0.000008,notBlood
0.928571,0.577027,3.399346,0.893797,0.02184,0.000003,notBlood
0.857143,0.577027,6.361536,0.8933,0.639974,0.000003,notBlood
1,0.628319,2.993326,0.893797,0.806089,0.000002,notBlood
0.791667,0.436332,6.109624,0.894293,0.857048,0.000007,notBlood
1,0.778907,7.994512,0.895285,0.372601,0.00001,notBlood
1,0.478305,6.452625,0.894789,0.410324,0.000004,notBlood
1,0.698132,6.656706,0.894293,0.420913,0.000006,notBlood
1,0.628319,2.925748,0.894293,0.848445,0.000002,notBlood
1,0.594858,3.201562,0.894789,0.217737,0.000003,notBlood
1,0.781908,6.171445,0.895285,0.403706,0.000005,notBlood
0.9,0.534071,7.121292,0.895782,0.739246,0.000006,notBlood
1,0.753982,3.947573,0.895285,0.745202,0.000002,notBlood
1,0.775702,1.624808,0.895285,0.060225,0.000002,notBlood
1,0.415417,7.56534,0.896774,0.7227,0.000005,notBlood
1,0.544543,3.277441,0.896278,0.727333,0.000013,notBlood
1,0.669215,4.175176,0.896278,0.735936,0.000003,notBlood
1,0.608752,7.306692,0.896278,0.848445,0.000005,notBlood
1,0.781908,8.60618,0.896774,0.360688,0.000005,notBlood
1,0.781908,9.025192,0.896278,0.365983,0.000005,notBlood
1,0.628319,5.314132,0.896278,0.70814,0.000002,notBlood
1,0.705255,6.59326,0.89727,0.354732,0.000004,notBlood
1,0.753982,2.748737,0.896278,0.713435,0.000002,notBlood
1,0.893609,5.405076,0.897767,0.327598,0.000005,notBlood
1,0.392699,6.243747,0.897767,0.716744,0.000003,notBlood
0.954545,0.519272,5.499091,0.897767,0.809398,0.000007,notBlood
1,0.628319,1.356466,0.89727,0.060225,0.000002,notBlood
1,0.76937,6.537817,0.898263,0.321641,0.000004,notBlood
1,0.669215,7.74756,0.897767,0.565189,0.000003,notBlood
1,0.594858,8.166241,0.898263,0.568498,0.000003,notBlood
1,0.72698,3.270149,0.898263,0.0364,0.000002,notBlood
1,0.833484,6.392488,0.898759,0.30642,0.000004,notBlood
